FigFam	description	X188.non.day.2	X190.non.day.2	X191.non.day.2	X196.non.day.2	X197.non.day.2	X200.non.day.2	X187.carb.day.2	X189.carb.day.2	X192.carb.day.2	X194.carb.day.2	X195.carb.day.2	X198.carb.day.2	Pvalues	Qvalues	fold_change	
FIG01451238_FIG00631204:_hypothetical_protein_	FIG01451238	FIG00631204:_hypothetical_protein_	0	0	0	0	0	0	0	3.4	0	3.2	0	0	0.008310728	0.08281665	22
FIG01333417_Probable_acetyltransferase_	FIG01333417	Probable_acetyltransferase_	0	0	0	0	0	0	0	3.4	2.3	0.8	0	0	0.005981036	0.071397105	21.66666667
FIG01188778_FIG01188779:_hypothetical_protein_	FIG01188778	FIG01188779:_hypothetical_protein_	0	0	0	0	0	0	0	0	1.2	0	5.2	0	0.008944771	0.086210589	21.33333333
FIG01421725_ATP-dependent_DNA_helicase_recG_(EC_3.6.1.-)_	FIG01421725	ATP-dependent_DNA_helicase_recG_(EC_3.6.1.-)_	1.4	32.6	1.3	117.3	1	8.3	2585.7	804.2	9.8	10.4	11.6	17.4	0.005981359	0.071397105	21.24212477
FIG00696256_FIG00696257:_hypothetical_protein_	FIG00696256	FIG00696257:_hypothetical_protein_	3.7	0	1.3	3	0.5	0.5	75.8	100.5	1.2	0.8	1.3	10.7	0.004872237	0.069212197	21.14444444
FIG01313471_Diguanylate_cyclase/phosphodiesterase_domain_1_(GGDEF)_	FIG01313471	Diguanylate_cyclase/phosphodiesterase_domain_1_(GGDEF)_	6.2	0	0	0	0	0	32	60.4	0	5.6	3.9	26.9	0.008836258	0.086210589	20.77419355
FIG01955011_Hypothetical_protein_DUF454_	FIG01955011	Hypothetical_protein_DUF454_	0	0	0	0	0	0	2	3.4	0	0.8	0	0	0.005977595	0.071397105	20.66666667
FIG01020054_FIG01020055:_hypothetical_protein_	FIG01020054	FIG01020055:_hypothetical_protein_	0	0	0	0	0	0	0	3.4	0	0	0	2.7	0.0083101	0.08281665	20.33333333
FIG01956283_N-Acyltransferase_	FIG01956283	N-Acyltransferase_	0	0	0	0	0	0	0	0	0	4.8	0	1.3	0.008943116	0.086210589	20.33333333
FIG00133628_Nitric_oxide_reductase_activation_protein_NorD_	FIG00133628	Nitric_oxide_reductase_activation_protein_NorD_	7.9	16.4	14.7	3	2	49.4	397.1	1316.9	1.6	20	28.5	95.3	0.00157042	0.058670896	19.90792291
"FIG01437115_Glycosyltransferase,_family_8_"	FIG01437115	"Glycosyltransferase,_family_8_"	0	0	0	0	0	0	0	0	1.9	0	1.3	2.7	0.005982751	0.071397105	19.66666667
FIG01117011_FIG01117012:_hypothetical_protein_	FIG01117011	FIG01117012:_hypothetical_protein_	0	0	0	0	0	0	4	0	1.9	0	0	0	0.008432849	0.083409346	19.66666667
FIG00526016_Lantibiotic_transport_ATP-binding_protein_srtF_	FIG00526016	Lantibiotic_transport_ATP-binding_protein_srtF_	7.1	0	1.3	0	0	3.4	39.9	154.1	0.8	1.6	28.4	6.7	0.004578408	0.068802866	19.61864407
FIG00532708_protein_of_unknown_function_DUF1602_	FIG00532708	protein_of_unknown_function_DUF1602_	0	0	0	0	0	0	0	0	1.6	1.6	2.6	0	0.005110672	0.070140243	19.33333333
"FIG00742991_phage_shock_protein_C,_PspC_"	FIG00742991	"phage_shock_protein_C,_PspC_"	0	0	0	0	0	0	0	3.4	0	2.4	0	0	0.009595947	0.090467011	19.33333333
FIG00513076_FIG00513077:_hypothetical_protein_	FIG00513076	FIG00513077:_hypothetical_protein_	0	0	0	0	0.5	0.5	0	16.8	0.4	0.8	0	1.3	0.003408301	0.065584537	19.3
FIG01107853_FIG01107854:_hypothetical_protein_	FIG01107853	FIG01107854:_hypothetical_protein_	0.3	0	0	0	0	0	0	0	0.4	0	1.3	4	0.010100341	0.093397505	19
FIG00006534_Unsaturated_glucuronyl_hydrolase_(EC_3.2.1.-)_	FIG00006534	Unsaturated_glucuronyl_hydrolase_(EC_3.2.1.-)_	0.9	1.4	0	0	0	0.5	2	26.9	2.4	11.2	9	1.3	0.006042291	0.071913086	18.85714286
FIG00522766_FIG00522774:_hypothetical_protein_	FIG00522766	FIG00522774:_hypothetical_protein_	0	0	0	0	0	0	4	0	0	1.6	0	0	0.008432649	0.083409346	18.66666667
FIG00762703_DNA_repair_protein_	FIG00762703	DNA_repair_protein_	0	0	0	0	0	0	2	0	0.8	0	2.6	0	0.005980437	0.071397105	18
FIG00940015_FIG00940016:_hypothetical_protein_	FIG00940015	FIG00940016:_hypothetical_protein_	0	0	0	0	0	0	0	3.4	1.2	0.8	0	0	0.007130396	0.076523689	18
FIG00938895_FIG00938896:_hypothetical_protein_	FIG00938895	FIG00938896:_hypothetical_protein_	0.6	4.1	8	0	1	0.5	6	67	15.9	5.6	5.2	155.8	0.003723836	0.066365183	17.99295775
FIG01884100_FIG00412663:_hypothetical_protein_	FIG01884100	FIG00412663:_hypothetical_protein_	0.3	0	4	0	2.9	0	43.9	53.6	6.2	0.8	12.9	10.7	0.006511834	0.074055069	17.79166667
FIG01788450_Putative_diguanylate_cyclase/phosphodiesterase(GGDEF_&_EAL_domains)_with_PAS/PAC_sensor(s)_	FIG01788450	Putative_diguanylate_cyclase/phosphodiesterase(GGDEF_&_EAL_domains)_with_PAS/PAC_sensor(s)_	0.3	0	0	0	0.5	0	0	0	0	0	12.9	1.3	0.005452969	0.071397105	17.75
FIG00526645_FIG00526646:_hypothetical_protein_	FIG00526645	FIG00526646:_hypothetical_protein_	0	0	8	9	0	0	207.5	80.5	4.3	2.4	2.6	4	0.009296485	0.088606437	17.72352941
"FIG00501060_CRISPR-associated_protein,_Cst1_family_"	FIG00501060	"CRISPR-associated_protein,_Cst1_family_"	0	0	0	0	0	0	4	0	0	0	0	1.3	0.010093014	0.093397505	17.66666667
FIG00676710_FIG00676712:_hypothetical_protein_	FIG00676710	FIG00676712:_hypothetical_protein_	0.3	0	0	0	0.5	2.4	14	36.9	1.9	0.8	2.6	0	0.009427866	0.089660505	17.5625
FIG01677218_nitrogen-fixing_NifU-like_	FIG01677218	nitrogen-fixing_NifU-like_	0.3	0	0	0	0.5	0.5	12	6.7	0	0	0	4	0.00212833	0.060975432	17.46153846
FIG01451256_Mobilization_protein_BmpH_	FIG01451256	Mobilization_protein_BmpH_	0.3	0	0	0	0	0.5	0	10.1	0.4	0.8	2.6	0	0.003575137	0.065584537	17.375
FIG00939379_FIG00939381:_hypothetical_protein_	FIG00939379	FIG00939381:_hypothetical_protein_	0	0	0	0	0.5	0	0	0	8.5	0	0	0	0.009977977	0.093354653	17
FIG01415647_Phage_resolvase_	FIG01415647	Phage_resolvase_	0	0	0	0	0.5	0	4	3.4	0.8	0	0	0	0.004867225	0.069212197	16.4
FIG00525838_FIG00525840:_hypothetical_protein_	FIG00525838	FIG00525840:_hypothetical_protein_	1.4	2.8	0	9	3.9	3.4	231.4	40.3	5.8	8.8	27.1	2.6	0.003082858	0.064735222	15.41463415
FIG01117765_FIG01117768:_hypothetical_protein_	FIG01117765	FIG01117768:_hypothetical_protein_	0	0	0	0	0	0.5	2	0	2.3	0.8	2.6	0	0.00316534	0.064735222	15.4
FIG01635694_FIG00415907:_hypothetical_protein_	FIG01635694	FIG00415907:_hypothetical_protein_	14.7	32.5	13.3	643.7	10.3	9.7	5207.3	3856.7	8.5	1117.5	126.4	248.5	0.006303451	0.072781047	14.58837338
FIG00638436_FIG00638438:_hypothetical_protein_	FIG00638436	FIG00638438:_hypothetical_protein_	5.4	1.4	2.7	3	0	4.8	55.9	177.6	2.4	2.4	5.2	0	0.010324642	0.095146811	14.07514451
FIG01296685_ATPase_component_STY3232_of_energizing_module_of_queuosine-regulated_ECF_transporter_	FIG01296685	ATPase_component_STY3232_of_energizing_module_of_queuosine-regulated_ECF_transporter_	0	0	0	0	0	0.5	0	6.8	0	0	0	0	0.010863153	0.098598033	13.6
"FIG00518025_AraC-type_DNA-binding_domain-containing_protein,_transcriptional_regulator_"	FIG00518025	"AraC-type_DNA-binding_domain-containing_protein,_transcriptional_regulator_"	0	0	0	0	0	0.5	0	6.7	0	0	0	0	0.010863153	0.098598033	13.4
FIG01032311_FIG01032313:_hypothetical_protein_	FIG01032311	FIG01032313:_hypothetical_protein_	0	0	0	0	0.5	0	0	6.7	0	0	0	0	0.010863153	0.098598033	13.4
FIG00517404_FIG00517406:_hypothetical_protein_	FIG00517404	FIG00517406:_hypothetical_protein_	7.6	0	5.3	27.1	5.9	6.8	107.7	63.8	12.8	58.1	81.3	333.2	0.001769905	0.060117325	12.46489564
FIG01649254_FIG00409457:_hypothetical_protein_	FIG01649254	FIG00409457:_hypothetical_protein_	0.3	0	0	0	0	0.5	0	6.7	1.9	0	0	1.3	0.004429095	0.068802866	12.375
FIG00897165_FIG00897168:_hypothetical_protein_	FIG00897165	FIG00897168:_hypothetical_protein_	2	1.4	0	18	1.5	1.5	2	181	11.3	85.9	19.4	1.3	0.010928189	0.098808632	12.33196721
FIG00001529_2-haloalkanoic_acid_dehalogenase_(EC_3.8.1.2)_	FIG00001529	2-haloalkanoic_acid_dehalogenase_(EC_3.8.1.2)_	16	103	6.7	33	15.7	22.3	814	1484.4	12.7	32.6	16.8	32.2	0.004144043	0.067699494	12.16420946
FIG00937535_putative_mannosidase_	FIG00937535	putative_mannosidase_	3.1	0	10.6	12	0	16	6	325	10.9	8	38.7	110.2	0.007905199	0.081564575	11.9616307
FIG01320663_FIG00403860:_hypothetical_protein_	FIG01320663	FIG00403860:_hypothetical_protein_	73.9	36.6	35.9	144.3	21.5	578.3	846	9167.8	435.9	15.2	73.5	104.7	0.007172181	0.076851157	11.95182482
FIG00668188_FIG00668189:_hypothetical_protein_	FIG00668188	FIG00668189:_hypothetical_protein_	0.3	0	0	0	0.5	0	8	0	0	0	1.3	0	0.00696932	0.076154221	11.625
FIG01032407_FIG01032409:_hypothetical_protein_	FIG01032407	FIG01032409:_hypothetical_protein_	0	0	0	0	0.5	0	0	0	1.6	1.6	2.6	0	0.005110672	0.070140243	11.6
FIG01427659_Methyltransferase_MA3459_	FIG01427659	Methyltransferase_MA3459_	0.3	0	0	0	0.5	0	2	6.7	0	0	0	0	0.006534128	0.074055069	10.875
FIG00670290_FIG00670292:_hypothetical_protein_	FIG00670290	FIG00670292:_hypothetical_protein_	11.5	32.5	31.9	123.3	10.7	8.2	997.6	278.2	75.9	21.5	952.2	43	0.002348488	0.062330411	10.85923888
FIG00715515_FIG00715517:_hypothetical_protein_	FIG00715515	FIG00715517:_hypothetical_protein_	55.3	97.7	55.8	261.5	64	41.1	411.1	5606.2	37.1	78	74.9	33.5	0.00573248	0.071397105	10.84602016
FIG00898463_FIG00898464:_hypothetical_protein_	FIG00898463	FIG00898464:_hypothetical_protein_	5.1	1.4	18.6	39.1	38.7	33.3	500.8	794.2	18.7	13.5	65.8	28.2	0.004648135	0.068863639	10.43465492
FIG01032111_FIG01032112:_hypothetical_protein_	FIG01032111	FIG01032112:_hypothetical_protein_	32.4	2.7	38.6	102.3	14.7	55.6	31.9	26.8	24.9	309.4	865.6	1311.2	0.003754701	0.066366761	10.43361754
"FIG00136588_Single-stranded-DNA-specific_exonuclease_RecJ,_Bacteriophage_SPBc2-type_"	FIG00136588	"Single-stranded-DNA-specific_exonuclease_RecJ,_Bacteriophage_SPBc2-type_"	4.1	4.1	6.6	21	0	34.4	317.2	288.4	24.5	5.6	14.3	80.5	0.006263393	0.072781047	10.40598291
FIG00896457_FIG00896458:_hypothetical_protein_	FIG00896457	FIG00896458:_hypothetical_protein_	7.6	1.4	1.3	15	3.9	3.4	87.8	221.2	1.6	1.6	18.1	8.1	0.009204495	0.088315176	10.3803681
FIG01657131_DEAD-box_helicase-related_protein_	FIG01657131	DEAD-box_helicase-related_protein_	1.7	2.8	2.6	3	2	3.4	103.8	27	7.1	8	3.9	1.3	0.01050556	0.096504745	9.748387097
FIG00524186_FIG00524190:_hypothetical_protein_	FIG00524186	FIG00524190:_hypothetical_protein_	0	0	0	0	0	0.5	0	0	0.8	0	1.3	2.7	0.007132224	0.076523689	9.6
FIG00611561_Metalloendopeptidase_	FIG00611561	Metalloendopeptidase_	3.7	0	5.3	6	15.7	1.5	49.9	36.9	0.8	38.2	11.7	170.6	0.00969277	0.091075238	9.568322981
FIG00646986_FIG00646988:_hypothetical_protein_	FIG00646986	FIG00646988:_hypothetical_protein_	2.6	2.8	1.3	18	4.9	3	69.8	127.4	2.3	15.9	20.7	75.2	0.005903297	0.071397105	9.549079755
FIG01862911_FIG00671952:_hypothetical_protein_	FIG01862911	FIG00671952:_hypothetical_protein_	16.7	5.5	5.3	21.1	2.5	0	51.9	328.4	5.1	76.4	10.3	8	0.010684276	0.097791744	9.395303327
FIG00937070_FIG00937071:_hypothetical_protein_	FIG00937070	FIG00937071:_hypothetical_protein_	14.7	8.1	48	87.3	16.2	42.1	293.2	1420.7	15.5	42.1	162.5	57.8	0.004002321	0.06730712	9.204251386
FIG01032258_FIG01032259:_hypothetical_protein_	FIG01032258	FIG01032259:_hypothetical_protein_	31.1	24.4	38.6	81.2	12.3	49.4	185.6	67.1	11.3	281.7	282.5	1264.2	0.002407952	0.062654733	8.828691983
FIG00646912_FIG00646913:_hypothetical_protein_	FIG00646912	FIG00646913:_hypothetical_protein_	21.8	0	8	42.1	29.8	3.4	295.4	184.4	0.8	77.1	38.7	313	0.009578579	0.090467011	8.652711703
FIG00840111_FIG01232333:_hypothetical_protein_	FIG00840111	FIG01232333:_hypothetical_protein_	103.6	154.8	113	1446.7	168.7	298.9	11671.5	6725.3	71.9	196.7	382.1	358.4	0.009650494	0.090776889	8.490134313
FIG01328666_Phage_antirepressor_protein_	FIG01328666	Phage_antirepressor_protein_	6	10.8	5.3	69.1	7.9	4.4	347.2	301.7	10.5	102.7	29.7	42.9	0.006552358	0.074055069	8.0647343
FIG01020170_sporulation_protein_	FIG01020170	sporulation_protein_	56.6	5.5	26.6	72.1	118.3	49.3	351.1	214.6	12.5	627.5	134.3	1304.5	0.003424197	0.065584537	8.052679659
FIG01955947_Penicillin-binding_protein_3_	FIG01955947	Penicillin-binding_protein_3_	85.7	157.3	85.2	111.2	89	77.5	1771.7	2510	89	119.4	116.3	91.2	0.003399697	0.065584537	7.75309457
FIG01337705_FIG00272376:_hypothetical_protein_	FIG01337705	FIG00272376:_hypothetical_protein_	22	20.3	7.9	30	7.3	3.5	470.9	60.4	35	47.8	40	49.7	0.004007456	0.06730712	7.734065934
FIG01551128_FIG00407480:_hypothetical_protein_	FIG01551128	FIG00407480:_hypothetical_protein_	70.8	52.9	15.9	102.2	80.2	347.1	610.6	4091.4	189.2	44.5	71	68.4	0.010406997	0.095784251	7.584964878
FIG01316706_putative_periplasmic_protein_	FIG01316706	putative_periplasmic_protein_	57.5	540.3	556.4	108.2	84.1	342.7	205.6	8598.2	480.4	757.4	650.2	2007	0.004090969	0.067600629	7.517641487
FIG00647176_peptidyl-prolyl_cis-trans_isomerase(_EC:5.2.1.8_)_	FIG00647176	peptidyl-prolyl_cis-trans_isomerase(_EC:5.2.1.8_)_	160.7	43.3	22.6	57.1	216	5.8	22	368.6	75.4	2250.2	787	106.2	0.010416022	0.095784251	7.140257171
FIG01617744_FIG00623264:_hypothetical_protein_	FIG01617744	FIG00623264:_hypothetical_protein_	0.3	0	0	0	0	0.5	0	0	0.4	0	1.3	4	0.010100341	0.093397505	7.125
FIG00001147_Flagellar_protein_FliJ_	FIG00001147	Flagellar_protein_FliJ_	12.7	5.5	2.6	39.1	5.9	12	247.3	157.6	26.8	13.6	42.6	54.9	0.007111169	0.076523689	6.976863753
FIG01460728_Lmo0737_protein_	FIG01460728	Lmo0737_protein_	29.6	108.3	98.5	87.2	114.9	6.8	2208.6	452.4	32.2	187.8	33.5	166.6	0.008686572	0.085708119	6.919155625
"FIG01386109_RteB,_two-component_system_response_regulator_"	FIG01386109	"RteB,_two-component_system_response_regulator_"	32	14.9	42.5	99.2	17.6	55.6	229.4	1206.2	54.8	36.5	95.5	150.4	0.005728639	0.071397105	6.77158136
FIG01312219_CDP-4-dehydro-6-deoxy-D-glucose_3-dehydratase_(EC_4.2.1.-)_	FIG01312219	CDP-4-dehydro-6-deoxy-D-glucose_3-dehydratase_(EC_4.2.1.-)_	101.7	20.5	20	321.8	104.3	84.6	1193.2	2526.7	124.7	62.2	324	175.9	0.0073901	0.077954998	6.749425639
FIG01032684_FIG01032687:_hypothetical_protein_	FIG01032684	FIG01032687:_hypothetical_protein_	0.3	0	0	0	0.5	0.5	0	0	0.8	4	2.6	1.3	0.003094349	0.064735222	6.692307692
FIG00646995_FIG00646996:_hypothetical_protein_	FIG00646995	FIG00646996:_hypothetical_protein_	95	14.9	34.6	120.3	71.4	51.7	107.7	60.4	54.8	355.5	144.6	1870	0.00680015	0.076083305	6.684712555
FIG00897624_FIG00897625:_hypothetical_protein_	FIG00897624	FIG00897625:_hypothetical_protein_	62.9	55.5	24	102.3	27.4	40.6	843.9	934.9	34.2	172.6	65.8	29.6	0.006173643	0.072781047	6.654940838
FIG01310466_Molybdenum_cofactor_biosynthesis_enzyme_and_related_Fe-S_oxidoreductases_	FIG01310466	Molybdenum_cofactor_biosynthesis_enzyme_and_related_Fe-S_oxidoreductases_	7.1	12.2	29.3	30	5.4	20.4	33.9	489.3	20.7	5.6	71	68.5	0.010914568	0.098808632	6.599616858
FIG00646892_penicillin-resistant_DD-carboxypeptidase_	FIG00646892	penicillin-resistant_DD-carboxypeptidase_	569.6	139.4	231.6	222.5	619.7	87.6	115.8	382.1	261.9	8373.1	1001.1	1452.3	0.008803145	0.086210589	6.194557314
FIG00646897_FIG00646898:_hypothetical_protein_	FIG00646897	FIG00646898:_hypothetical_protein_	31.6	6.8	9.3	24	24	3	75.8	63.8	12.9	307	54.2	81.9	0.009246083	0.088600006	6.034447822
"FIG00896545_Mannan_endo-1,4-beta-mannosidase_"	FIG00896545	"Mannan_endo-1,4-beta-mannosidase_"	282.4	224.8	408.6	1028.7	144.1	356.8	2162.8	9700.6	220.7	194.1	659.4	1762.5	0.007884843	0.081549648	6.01132739
FIG00367528_Transcriptional_regulator_CtsR_	FIG00367528	Transcriptional_regulator_CtsR_	234.9	491.5	114.5	189.4	406.1	383	6709.8	3143.3	93.1	179.9	236.2	451.4	0.010531691	0.09664187	5.94355282
FIG01225474_Cell_surface_protein_	FIG01225474	Cell_surface_protein_	46.7	59.6	33	57	149.5	39.2	1203.1	147.8	32.7	543.2	68.6	267.3	0.006385573	0.073147577	5.877142857
FIG00627822_phage_integrase_	FIG00627822	phage_integrase_	98	57	47.9	75.1	113.5	35.9	269.3	489.4	42.8	1227.3	361.3	81.9	0.004823644	0.069212197	5.783809078
FIG01032175_FIG01032176:_hypothetical_protein_	FIG01032175	FIG01032176:_hypothetical_protein_	0.3	0	0	0	0.5	0.5	0	0	1.6	3.2	0	2.7	0.004602576	0.068802866	5.769230769
FIG01031971_FIG01031973:_hypothetical_protein_	FIG01031971	FIG01031973:_hypothetical_protein_	77	46	70.5	87.2	49.4	88.5	239.5	90.6	25.4	269	650.2	1029	0.005934905	0.071397105	5.503344482
FIG00939830_FIG00939831:_hypothetical_protein_	FIG00939830	FIG00939831:_hypothetical_protein_	106.2	194.9	211.6	324.9	101.7	277.1	935.8	3625.7	167.8	260.3	471	1096.1	0.00485955	0.069212197	5.390249918
FIG00013871_Stage_II_sporulation_protein_P_	FIG00013871	Stage_II_sporulation_protein_P_	94	88.1	29.3	66.1	134.3	63	554.8	452.5	21.7	191	184.5	1128.4	0.006753672	0.075754543	5.334667228
FIG01353614_FIG00403434:_hypothetical_protein_	FIG01353614	FIG00403434:_hypothetical_protein_	164.7	44.6	62.5	174.4	97.7	144.5	413	2379.1	113.5	163.8	94.2	347.9	0.010186999	0.094079383	5.100958745
"FIG01312850_Oligopeptide_transporter,_OPT_family_"	FIG01312850	"Oligopeptide_transporter,_OPT_family_"	269.7	172.2	302.2	748.8	258.8	426.4	1642.1	6765.6	243.5	284.8	768.9	1385.1	0.007964255	0.082075736	5.091593591
FIG00938842_OXYGEN-INSENSITIVE_NAD(P)H_NITROREDUCTASE_	FIG00938842	OXYGEN-INSENSITIVE_NAD(P)H_NITROREDUCTASE_	294.7	88	220.9	1218.2	234.1	327.5	2216.6	6112	291.8	195.6	1755.9	1495.1	0.010702349	0.097791744	5.062935303
FIG01609145_serine_phosphatase(_EC:3.1.3.16_)_	FIG01609145	serine_phosphatase(_EC:3.1.3.16_)_	44.9	12.2	51.9	138.2	66.9	141.8	347.1	358.8	570.3	222	165.2	377.4	0.00790238	0.081564575	4.476420268
FIG01303880_Dihydrolipoamide_dehydrogenase_of_pyruvate_dehydrogenase_complex_(EC_1.8.1.4)_	FIG01303880	Dihydrolipoamide_dehydrogenase_of_pyruvate_dehydrogenase_complex_(EC_1.8.1.4)_	166.6	288.4	85.2	366.9	125.7	184.7	22	16.9	28.4	42.2	40	59.1	0.002363477	0.062535818	-5.836529243
FIG01056920_Putative_membrane_protein_	FIG01056920	Putative_membrane_protein_	429.2	203	119.7	54.1	118.8	25.1	23.9	47	21	52.5	5.2	5.4	0.007232676	0.077307303	-6.128387097
FIG01531377_Sugar_binding_protein_	FIG01531377	Sugar_binding_protein_	15.5	863.5	1706.2	36.1	1941.6	164.9	231.5	57	161.2	54.1	30.9	43	0.005326216	0.071135125	-8.183832439
FIG00025527_Pyruvate_dehydrogenase_E1_component_beta_subunit_(EC_1.2.4.1)_	FIG00025527	Pyruvate_dehydrogenase_E1_component_beta_subunit_(EC_1.2.4.1)_	80.6	235.5	73.2	153.4	66	102.6	16	13.4	8.1	42.9	1.3	1.3	0.003079031	0.064735222	-8.569879518
FIG00528973_FIG00528978:_hypothetical_protein_	FIG00528973	FIG00528978:_hypothetical_protein_	5.1	580.7	54.6	9	13.2	8.7	2	20.1	5.1	19.1	6.5	12.1	0.007855319	0.081341818	-10.34360555
"FIG01646650_Phosphoesterase_PHP,_N-terminal_precursor_"	FIG01646650	"Phosphoesterase_PHP,_N-terminal_precursor_"	23.1	526.6	55.9	84.2	20.6	94.8	10	13.5	3.9	4	11.7	26.8	0.001480001	0.058444573	-11.5193133
"FIG00001878_TonB-dependent_hemin_,_ferrichrome_receptor_"	FIG00001878	"TonB-dependent_hemin_,_ferrichrome_receptor_"	0	2.8	0	0	1	1	0	0	0.4	0	0	0	0.007132748	0.076523689	-12
FIG01239058_Spore_coat_F-containing_protein_	FIG01239058	Spore_coat_F-containing_protein_	3.7	0	0	0	1	0.5	0	0	0.4	0	0	0	0.01010172	0.093397505	-13
FIG00983407_putative_permease_component_of_ABC_transporter_	FIG00983407	putative_permease_component_of_ABC_transporter_	87.1	9.5	1.3	138.4	4.4	10.2	0	3.4	1.2	6.4	1.3	6.7	0.006452894	0.073625418	-13.20526316
FIG00897949_FIG00897950:_hypothetical_protein_	FIG00897949	FIG00897950:_hypothetical_protein_	86.6	58.3	12	460.2	3.9	5.8	6	6.8	11.3	11.9	9.1	1.3	0.00271069	0.063418626	-13.50862069
FIG01439984_FIG01020103:_hypothetical_protein_	FIG01439984	FIG01020103:_hypothetical_protein_	16.3	43.3	85.2	0	764.3	113.7	6	0	11.3	50.2	5.2	0	0.009706735	0.091107205	-14.06877579
FIG00753562_S-layer_protein_precursor_	FIG00753562	S-layer_protein_precursor_	294	16.2	8	258.7	2	585	37.9	20.1	0	13.5	6.5	2.7	0.004369608	0.068529078	-14.42255266
FIG01032610_FIG01032611:_hypothetical_protein_	FIG01032610	FIG01032611:_hypothetical_protein_	959.4	0	29.3	1275.3	10.8	218.5	10	33.5	9.3	15.1	23.2	79.3	0.004176094	0.067796055	-14.63204225
"FIG00748472_HAD-superfamily_hydrolase_subfamily_IA,_variant_3:HAD-superfamily_hydrolase,_subfamily_IA,_variant_1_"	FIG00748472	"HAD-superfamily_hydrolase_subfamily_IA,_variant_3:HAD-superfamily_hydrolase,_subfamily_IA,_variant_1_"	41.7	0	5.3	39.1	15.7	5.3	0	0	0.8	2.4	2.6	1.3	0.009567528	0.090467011	-15.08450704
"FIG00001304_Maltoporin_(maltose/maltodextrin_high-affinity_receptor,_phage_lambda_receptor_protein)_"	FIG00001304	"Maltoporin_(maltose/maltodextrin_high-affinity_receptor,_phage_lambda_receptor_protein)_"	94.2	349.2	65.2	556.4	51.3	13.1	8	53.6	4.7	0.8	7.7	0	0.002492661	0.062886366	-15.09893048
FIG00005336_Cytochrome_c-type_biogenesis_protein_Ccs1/ResB_	FIG00005336	Cytochrome_c-type_biogenesis_protein_Ccs1/ResB_	107.1	60.9	33.2	3	40.6	0	0	6.7	1.2	1.6	2.6	4	0.005788343	0.071397105	-15.20496894
FIG01311050_Uncharacterized_protein_conserved_in_bacteria_	FIG01311050	Uncharacterized_protein_conserved_in_bacteria_	885	243.8	39.8	6933	33.2	389.7	57.8	432.3	5.4	14.4	12.9	26.9	0.00446726	0.068802866	-15.50754957
FIG01317315_Copper-transporting_ATPase_	FIG01317315	Copper-transporting_ATPase_	4.2	13.6	4	12	11.2	7.8	0	3.4	0	0	0	0	0.010775849	0.098255178	-15.52941176
FIG01754620_putative_quinone_oxidoreductase(_EC:1.6.5.5_)_	FIG01754620	putative_quinone_oxidoreductase(_EC:1.6.5.5_)_	0	4.1	0	0	2.4	0	0	0	0.4	0	0	0	0.008441777	0.083409346	-16.25
FIG00752222_FIG00752224:_hypothetical_protein_	FIG00752222	FIG00752224:_hypothetical_protein_	128.5	38	28	312.8	5.4	61.3	14	20.2	0	0	0	0	0.005468509	0.071397105	-16.78362573
FIG01510259_ROK-family_transcriptional_regulator_	FIG01510259	ROK-family_transcriptional_regulator_	0	2.7	0	0	2.4	0	0	0	0	0	0	0	0.009599378	0.090467011	-17
FIG00640878_essential_recombination_function_protein_Erf_	FIG00640878	essential_recombination_function_protein_Erf_	2.3	2.8	0	0	0	0	0	0	0	0	0	0	0.009598978	0.090467011	-17
FIG00003252_IncF_plasmid_conjugative_transfer_pilus_assembly_protein_TraH_	FIG00003252	IncF_plasmid_conjugative_transfer_pilus_assembly_protein_TraH_	3.7	1.4	0	0	0	0	0	0	0	0	0	0	0.010101543	0.093397505	-17
FIG01566870_Aldo/keto_reductase_family_enzyme_	FIG01566870	Aldo/keto_reductase_family_enzyme_	13.3	27.1	8	529.3	29.3	11.7	0	3.4	1.9	13.5	12.9	4	0.002854194	0.064043892	-17.33053221
FIG01304253_[NiFe]_hydrogenase_metallocenter_assembly_protein_HybG_	FIG01304253	[NiFe]_hydrogenase_metallocenter_assembly_protein_HybG_	2.5	0	2.7	0	0	0	0	0	0	0	0	0	0.009599233	0.090467011	-17.33333333
FIG00032196_Formate_hydrogenlyase_transcriptional_activator_	FIG00032196	Formate_hydrogenlyase_transcriptional_activator_	2.5	2.7	0	0	0	0	0	0	0	0	0	0	0.009598978	0.090467011	-17.33333333
"FIG00742716_Anthranilate_synthase,_amidotransferase_component_like_(EC_4.1.3.27)_"	FIG00742716	"Anthranilate_synthase,_amidotransferase_component_like_(EC_4.1.3.27)_"	1.1	4.1	0	0	0	0	0	0	0	0	0	0	0.010101608	0.093397505	-17.33333333
FIG00638026_FIG00638027:_hypothetical_protein_	FIG00638026	FIG00638027:_hypothetical_protein_	3.9	0	1.3	0	0	0	0	0	0	0	0	0	0.010101627	0.093397505	-17.33333333
FIG01031807_FIG01031808:_hypothetical_protein_	FIG01031807	FIG01031808:_hypothetical_protein_	4.2	0	0	0	1	0	0	0	0	0	0	0	0.01010172	0.093397505	-17.33333333
FIG00945825_sodium:alanine_symporter_family_protein_	FIG00945825	sodium:alanine_symporter_family_protein_	0.6	0	0	3	0	3.4	0	0	0.4	0	0	0	0.005321932	0.071135125	-17.5
